,page_number,index,line_number,sura_number,ayah_number,position,min_x,min_y,max_x,max_y
4533,212,1388,10,10,24,2,19,613,623,673
4534,212,1388,11,10,24,3,19,678,623,738
4535,212,1388,12,10,24,4,19,741,623,801
4536,212,1388,13,10,24,5,19,808,623,868
4537,212,1388,14,10,24,6,92,871,623,931
4538,212,1389,14,10,25,1,19,871,92,931
4539,212,1389,15,10,25,2,27,936,623,996
4540,212,1390,15,10,26,1,19,936,27,996
4541,213,1390,1,10,26,2,19,24,623,84
4542,213,1390,2,10,26,3,165,91,623,151
4543,213,1391,2,10,27,1,19,91,165,151
4544,213,1391,3,10,27,2,19,154,623,214
4545,213,1391,4,10,27,3,19,221,623,281
4546,213,1391,5,10,27,4,178,284,623,344
4547,213,1392,5,10,28,1,20,284,178,344
4548,213,1392,6,10,28,2,19,351,623,411
4549,213,1392,7,10,28,3,27,416,623,476
4550,213,1393,7,10,29,1,19,416,27,476
4551,213,1393,8,10,29,2,19,479,623,539
4552,213,1393,9,10,29,3,490,544,623,604
4553,213,1394,9,10,30,1,19,544,490,604
4554,213,1394,10,10,30,2,114,612,623,672
4555,213,1395,10,10,31,1,19,612,114,672
4556,213,1395,11,10,31,2,19,675,623,735
4557,213,1395,12,10,31,3,19,742,623,802
4558,213,1395,13,10,31,4,227,805,623,865
4559,213,1396,13,10,32,1,19,805,227,865
4560,213,1396,14,10,32,2,97,872,623,932
4561,213,1397,14,10,33,1,19,872,97,932
4562,213,1397,15,10,33,2,28,937,623,997
4563,213,1398,15,10,34,1,19,937,28,997
4564,214,1398,1,10,34,2,19,25,623,85
4565,214,1398,2,10,34,3,221,90,623,150
4566,214,1399,2,10,35,1,19,90,221,150
4567,214,1399,3,10,35,2,19,155,623,215
4568,214,1399,4,10,35,3,19,220,623,280
4569,214,1399,5,10,35,4,431,285,623,345
4570,214,1400,5,10,36,1,19,285,431,345
4571,214,1400,6,10,36,2,155,352,623,412
4572,214,1401,6,10,37,1,19,352,155,412
4573,214,1401,7,10,37,2,19,417,623,477
4574,214,1401,8,10,37,3,27,480,623,540
4575,214,1402,8,10,38,1,19,480,27,540
4576,214,1402,9,10,38,2,19,545,623,605
4577,214,1402,10,10,38,3,132,611,623,671
4578,214,1403,10,10,39,1,19,611,132,671
4579,214,1403,11,10,39,2,19,678,623,738
4580,214,1403,12,10,39,3,46,743,623,803
4581,214,1404,12,10,40,1,19,743,46,803
4582,214,1404,13,10,40,2,19,808,623,868
4583,214,1404,14,10,40,3,442,871,623,931
4584,214,1405,14,10,41,1,19,871,442,931
4585,214,1405,15,10,41,2,27,938,623,998
4586,214,1406,15,10,42,1,19,938,27,998
4587,215,1406,1,10,42,2,19,24,623,84
4588,215,1406,2,10,42,3,469,89,623,149
4589,215,1407,2,10,43,1,19,89,469,149
4590,215,1407,3,10,43,2,380,154,623,214
4591,215,1408,3,10,44,1,19,154,380,214
4592,215,1408,4,10,44,2,337,219,623,279
4593,215,1409,4,10,45,1,19,219,337,279
4594,215,1409,5,10,45,2,19,284,623,344
4595,215,1409,6,10,45,3,273,351,623,411
4596,215,1410,6,10,46,1,19,351,273,411
4597,215,1410,7,10,46,2,19,416,623,476
4598,215,1410,8,10,46,3,487,479,623,539
4599,215,1411,8,10,47,1,19,479,487,539
4600,215,1411,9,10,47,2,322,546,623,606
4601,215,1412,9,10,48,1,19,546,322,606
4602,215,1412,10,10,48,2,432,612,623,672
4603,215,1413,10,10,49,1,19,612,432,672
4604,215,1413,11,10,49,2,19,675,623,735
4605,215,1413,12,10,49,3,414,742,623,802
4606,215,1414,12,10,50,1,18,742,414,802
4607,215,1414,13,10,50,2,269,807,623,867
4608,215,1415,13,10,51,1,19,807,269,867
4609,215,1415,14,10,51,2,249,870,623,930
4610,215,1416,14,10,52,1,19,870,249,930
4611,215,1416,15,10,52,2,26,935,623,995
4612,215,1417,15,10,53,1,19,935,26,995
4613,216,1417,1,10,53,2,24,25,623,85
4614,216,1418,1,10,54,1,19,25,24,85
4615,216,1418,2,10,54,2,19,90,623,150
4616,216,1418,3,10,54,3,54,157,623,217
4617,216,1419,3,10,55,1,19,157,54,217
4618,216,1419,4,10,55,2,19,222,623,282
4619,216,1419,5,10,55,3,412,285,623,345
4620,216,1420,5,10,56,1,80,285,412,345
4621,216,1421,5,10,57,1,19,285,80,345
4622,216,1421,6,10,57,2,19,352,623,412
4623,216,1421,7,10,57,3,295,415,623,475
4624,216,1422,7,10,58,1,19,415,295,475
4625,216,1422,8,10,58,2,208,482,623,542
4626,216,1423,8,10,59,1,19,482,208,542
4627,216,1423,9,10,59,2,19,545,623,605
4628,216,1423,10,10,59,3,339,611,623,671
4629,216,1424,10,10,60,1,19,611,339,671
4630,216,1424,11,10,60,2,19,678,623,738
4631,216,1424,12,10,60,3,389,741,623,801
4632,216,1425,12,10,61,1,19,741,389,801
4633,216,1425,13,10,61,2,19,806,623,866
4634,216,1425,14,10,61,3,19,871,623,931
4635,216,1425,15,10,61,4,27,938,623,998
4636,216,1426,15,10,62,1,19,938,27,998
4637,217,1426,1,10,62,2,29,24,623,84
4638,217,1427,1,10,63,1,19,24,29,84
4639,217,1427,2,10,63,2,279,89,623,149
4640,217,1428,2,10,64,1,19,89,279,149
4641,217,1428,3,10,64,2,19,154,623,214
4642,217,1428,4,10,64,3,415,219,623,279
4643,217,1429,4,10,65,1,19,219,415,279
4644,217,1429,5,10,65,2,292,286,623,346
4645,217,1430,5,10,66,1,19,286,292,346
4646,217,1430,6,10,66,2,19,351,623,411
4647,217,1430,7,10,66,3,19,416,623,476
4648,217,1430,8,10,66,4,450,479,623,539
4649,217,1431,8,10,67,1,19,479,450,539
4650,217,1431,9,10,67,2,19,546,623,606
4651,217,1431,10,10,67,3,465,612,623,672
4652,217,1432,10,10,68,1,19,612,465,672
4653,217,1432,11,10,68,2,19,677,623,737
4654,217,1432,12,10,68,3,28,740,623,800
4655,217,1433,12,10,69,1,19,740,28,800
4656,217,1433,13,10,69,2,19,807,623,867
4657,217,1433,14,10,69,3,466,872,623,932
4658,217,1434,14,10,70,1,19,872,466,932
4659,217,1434,15,10,70,2,28,937,623,997
4660,217,1435,15,10,71,1,19,937,28,997
4661,218,1435,1,10,71,2,19,27,623,87
4662,218,1435,2,10,71,3,19,90,623,150
4663,218,1435,3,10,71,4,19,157,623,217
4664,218,1435,4,10,71,5,458,220,623,280
4665,218,1436,4,10,72,1,19,220,458,280
4666,218,1436,5,10,72,2,111,287,623,347
4667,218,1437,5,10,73,1,19,287,111,347
4668,218,1437,6,10,73,2,19,352,623,412
4669,218,1437,7,10,73,3,27,415,623,475
4670,218,1438,7,10,74,1,19,415,27,475
4671,218,1438,8,10,74,2,19,480,623,540
4672,218,1438,9,10,74,3,19,545,623,605
4673,218,1438,10,10,74,4,401,611,623,671
4674,218,1439,10,10,75,1,19,611,401,671
4675,218,1439,11,10,75,2,27,676,623,736
4676,218,1440,11,10,76,1,19,676,27,736
4677,218,1440,12,10,76,2,26,741,623,801
4678,218,1441,12,10,77,1,19,741,26,801
4679,218,1441,13,10,77,2,19,808,623,868
4680,218,1441,14,10,77,3,469,873,623,933
4681,218,1442,14,10,78,1,19,873,469,933
4682,218,1442,15,10,78,2,26,936,623,996
4683,218,1443,15,10,79,1,19,936,26,996
4684,219,1443,1,10,79,2,205,24,623,84
4685,219,1444,1,10,80,1,19,24,205,84
4686,219,1444,2,10,80,2,229,91,623,151
4687,219,1445,2,10,81,1,19,91,229,151
4688,219,1445,3,10,81,2,19,156,623,216
4689,219,1445,4,10,81,3,464,221,623,281
4690,219,1446,4,10,82,1,27,221,464,281
4691,219,1447,4,10,83,1,19,221,27,281
4692,219,1447,5,10,83,2,19,286,623,346
4693,219,1447,6,10,83,3,19,349,623,409
4694,219,1447,7,10,83,4,423,416,623,476
4695,219,1448,7,10,84,1,19,416,423,476
4696,219,1448,8,10,84,2,260,481,623,541
4697,219,1449,8,10,85,1,19,481,260,541
4698,219,1449,9,10,85,2,224,546,623,606
4699,219,1450,9,10,86,1,19,546,224,606
4700,219,1450,10,10,86,2,414,612,623,672
4701,219,1451,10,10,87,1,19,612,414,672
4702,219,1451,11,10,87,2,19,677,623,737
4703,219,1451,12,10,87,3,285,740,623,800
4704,219,1452,12,10,88,1,19,740,285,800
4705,219,1452,13,10,88,2,19,807,623,867
4706,219,1452,14,10,88,3,19,870,623,930
4707,219,1452,15,10,88,4,27,937,623,997
4708,219,1453,15,10,89,1,19,937,27,997
4709,220,1453,1,10,89,2,19,25,623,85
4710,220,1453,2,10,89,3,405,90,623,150
4711,220,1454,2,10,90,1,19,90,405,150
4712,220,1454,3,10,90,2,19,157,623,217
4713,220,1454,4,10,90,3,19,222,623,282
4714,220,1454,5,10,90,4,384,285,623,345
4715,220,1455,5,10,91,1,19,285,384,345
4716,220,1455,6,10,91,2,454,352,623,412
4717,220,1456,6,10,92,1,19,352,454,412
4718,220,1456,7,10,92,2,92,417,623,477
4719,220,1457,7,10,93,1,19,417,92,477
4720,220,1457,8,10,93,2,19,482,623,542
4721,220,1457,9,10,93,3,19,545,623,605
4722,220,1457,10,10,93,4,206,611,623,671
4723,220,1458,10,10,94,1,19,611,206,671
4724,220,1458,11,10,94,2,19,676,623,736
4725,220,1458,12,10,94,3,28,743,623,803
4726,220,1459,12,10,95,1,19,743,28,803
4727,220,1459,13,10,95,2,19,808,623,868
4728,220,1459,14,10,95,3,462,873,623,933
4729,220,1460,14,10,96,1,19,873,462,933
4730,220,1460,15,10,96,2,490,936,623,996
4731,220,1461,15,10,97,1,27,936,490,996
4732,220,1462,15,10,98,1,19,936,27,996
4733,221,1462,1,10,98,2,19,26,623,86
4734,221,1462,2,10,98,3,19,91,623,151
4735,221,1462,3,10,98,4,483,156,623,216
4736,221,1463,3,10,99,1,19,156,483,216
4737,221,1463,4,10,99,2,175,221,623,281
4738,221,1464,4,10,100,1,19,221,175,281
4739,221,1464,5,10,100,2,19,284,623,344
4740,221,1464,6,10,100,3,482,351,623,411
4741,221,1465,6,10,101,1,19,351,482,411
4742,221,1465,7,10,101,2,217,416,623,476
4743,221,1466,7,10,102,1,19,416,217,476
4744,221,1466,8,10,102,2,19,479,623,539
4745,221,1466,9,10,102,3,405,544,623,604
4746,221,1467,9,10,103,1,19,544,405,604
4747,221,1467,10,10,103,2,306,612,623,672
4748,221,1468,10,10,104,1,19,612,306,672
4749,221,1468,11,10,104,2,19,677,623,737
4750,221,1468,12,10,104,3,19,740,623,800
4751,221,1468,13,10,104,4,458,805,623,865
4752,221,1469,13,10,105,1,19,805,458,865
4753,221,1469,14,10,105,2,417,872,623,932
4754,221,1470,14,10,106,1,19,872,417,932
4755,221,1470,15,10,106,2,27,937,623,997
4756,221,1471,15,10,107,1,19,937,27,997
4757,222,1471,1,10,107,2,19,27,623,87
4758,222,1471,2,10,107,3,19,90,623,150
4759,222,1471,3,10,107,4,411,157,623,217
4760,222,1472,3,10,108,1,19,157,411,217
4761,222,1472,4,10,108,2,19,222,623,282
4762,222,1472,5,10,108,3,194,287,623,347
4763,222,1473,5,10,109,1,19,287,194,347
4764,222,1473,6,10,109,2,28,352,623,412
4765,222,1474,6,11,1,1,19,352,28,412
4766,222,1474,7,11,1,2,27,426,615,486
4767,222,1474,8,11,1,3,19,485,623,545
4768,222,1474,9,11,1,4,55,554,623,614
4769,222,1475,9,11,2,1,19,554,55,614
4770,222,1475,10,11,2,2,169,621,623,681
4771,222,1476,10,11,3,1,19,621,169,681
4772,222,1476,11,11,3,2,19,686,623,746
4773,222,1476,12,11,3,3,19,751,623,811
4774,222,1476,13,11,3,4,434,814,623,874
4775,222,1477,13,11,4,1,26,814,434,874
4776,222,1478,13,11,5,1,19,814,26,874
4777,222,1478,14,11,5,2,19,879,623,939
4778,222,1478,15,11,5,3,24,947,623,1007
4779,222,1479,15,11,6,1,19,947,24,1007
4780,223,1479,1,11,6,2,399,36,623,96
4781,223,1479,2,11,6,3,19,38,623,98
4782,223,1479,3,11,6,4,43,101,623,161
4783,223,1480,3,11,7,1,19,101,43,161
4784,223,1480,4,11,7,2,19,168,623,228
4785,223,1480,5,11,7,3,19,231,623,291
4786,223,1480,6,11,7,4,19,296,623,356
4787,223,1480,7,11,7,5,382,363,623,423
4788,223,1481,7,11,8,1,19,363,382,423
4789,223,1481,8,11,8,2,19,426,623,486
4790,223,1481,9,11,8,3,154,491,623,551
4791,223,1482,9,11,9,1,19,491,154,551
4792,223,1482,10,11,9,2,28,557,623,617
4793,223,1483,10,11,10,1,19,557,28,617
4794,223,1483,11,11,10,2,19,624,623,684
4795,223,1483,12,11,10,3,222,687,623,747
4796,223,1484,12,11,11,1,19,687,222,747
4797,223,1484,13,11,11,2,28,752,623,812
4798,223,1485,13,11,12,1,19,752,28,812
4799,223,1485,14,11,12,2,19,817,623,877
4800,223,1485,15,11,12,3,19,884,623,944
4801,223,1485,16,11,12,4,28,947,623,1007
4802,223,1486,16,11,13,1,19,947,28,1007
4803,224,1486,1,11,13,2,19,27,623,87
4804,224,1486,2,11,13,3,28,90,623,150
4805,224,1487,2,11,14,1,19,90,28,150
4806,224,1487,3,11,14,2,19,155,623,215
4807,224,1487,4,11,14,3,315,222,623,282
4808,224,1488,4,11,15,1,19,222,315,282
4809,224,1488,5,11,15,2,28,287,623,347
4810,224,1489,5,11,16,1,19,287,28,347
4811,224,1489,6,11,16,2,19,352,623,412
4812,224,1489,7,11,16,3,187,417,623,477
4813,224,1490,7,11,17,1,19,417,187,477
4814,224,1490,8,11,17,2,19,482,623,542
4815,224,1490,9,11,17,3,19,547,623,607
4816,224,1490,10,11,17,4,19,611,623,671
4817,224,1490,11,11,17,5,149,676,623,736
4818,224,1491,11,11,18,1,19,676,149,736
4819,224,1491,12,11,18,2,19,741,623,801
4820,224,1491,13,11,18,3,19,808,623,868
4821,224,1491,14,11,18,4,313,873,623,933
4822,224,1492,14,11,19,1,19,873,313,933
4823,224,1492,15,11,19,2,27,936,623,996
4824,224,1493,15,11,20,1,19,936,27,996
4825,225,1493,1,11,20,2,19,24,623,84
4826,225,1493,2,11,20,3,19,91,623,151
4827,225,1493,3,11,20,4,173,154,623,214
4828,225,1494,3,11,21,1,19,154,173,214
4829,225,1494,4,11,21,2,105,221,623,281
4830,225,1495,4,11,22,1,19,221,105,281
4831,225,1495,5,11,22,2,268,284,623,344
4832,225,1496,5,11,23,1,19,284,268,344
4833,225,1496,6,11,23,2,19,351,623,411
4834,225,1496,7,11,23,3,436,416,623,476
4835,225,1497,7,11,24,1,19,416,436,476
4836,225,1497,8,11,24,2,153,481,623,541
4837,225,1498,8,11,25,1,19,481,153,541
4838,225,1498,9,11,25,2,197,546,623,606
4839,225,1499,9,11,26,1,19,546,197,606
4840,225,1499,10,11,26,2,197,610,623,670
4841,225,1500,10,11,27,1,19,610,197,670
4842,225,1500,11,11,27,2,19,677,623,737
4843,225,1500,12,11,27,3,18,742,623,802
4844,225,1500,13,11,27,4,196,805,623,865
4845,225,1501,13,11,28,1,19,805,196,865
4846,225,1501,14,11,28,2,19,872,623,932
4847,225,1501,15,11,28,3,27,937,623,997
4848,225,1502,15,11,29,1,19,937,27,997
4849,226,1502,1,11,29,2,19,27,623,87
4850,226,1502,2,11,29,3,19,90,623,150
4851,226,1502,3,11,29,4,481,157,623,217
4852,226,1503,3,11,30,1,19,157,481,217
4853,226,1503,4,11,30,2,473,222,623,282
4854,226,1504,4,11,31,1,19,222,473,282
4855,226,1504,5,11,31,2,19,287,623,347
4856,226,1504,6,11,31,3,19,352,623,412
4857,226,1504,7,11,31,4,430,415,623,475
4858,226,1505,7,11,32,1,19,415,430,475
4859,226,1505,8,11,32,2,191,482,623,542
4860,226,1506,8,11,33,1,19,482,191,542
4861,226,1506,9,11,33,2,241,545,623,605
4862,226,1507,9,11,34,1,19,545,241,605
4863,226,1507,10,11,34,2,19,613,623,673
4864,226,1507,11,11,34,3,402,678,623,738
4865,226,1508,11,11,35,1,19,678,402,738
4866,226,1508,12,11,35,2,179,741,623,801
4867,226,1509,12,11,36,1,19,741,179,801
4868,226,1509,13,11,36,2,19,808,623,868
4869,226,1509,14,11,36,3,385,873,623,933
4870,226,1510,14,11,37,1,19,873,385,933
4871,226,1510,15,11,37,2,27,936,623,996
4872,226,1511,15,11,38,1,19,936,27,996
4873,227,1511,1,11,38,2,19,24,623,84
4874,227,1511,2,11,38,3,96,89,623,149
4875,227,1512,2,11,39,1,19,89,96,149
4876,227,1512,3,11,39,2,19,156,623,216
4877,227,1512,4,11,39,3,514,219,623,279
4878,227,1513,4,11,40,1,19,219,514,279
4879,227,1513,5,11,40,2,19,286,623,346
4880,227,1513,6,11,40,3,237,349,623,409
4881,227,1514,6,11,41,1,19,349,237,409
4882,227,1514,7,11,41,2,141,416,623,476
4883,227,1515,7,11,42,1,19,416,141,476
4884,227,1515,8,11,42,2,19,479,623,539
4885,227,1515,9,11,42,3,131,546,623,606
4886,227,1516,9,11,43,1,19,546,131,606
4887,227,1516,10,11,43,2,20,610,623,670
4888,227,1516,11,11,43,3,27,675,623,735
4889,227,1517,11,11,44,1,19,675,27,735
4890,227,1517,12,11,44,2,19,742,623,802
4891,227,1517,13,11,44,3,19,805,623,865
4892,227,1517,14,11,44,4,475,872,623,932
4893,227,1518,14,11,45,1,19,872,475,932
4894,227,1518,15,11,45,2,28,937,623,997
4895,227,1519,15,11,46,1,19,937,28,997
4896,228,1519,1,11,46,2,19,27,623,87
4897,228,1519,2,11,46,3,19,90,623,150
4898,228,1519,3,11,46,4,475,157,623,217
4899,228,1520,3,11,47,1,19,157,475,217
4900,228,1520,4,11,47,2,28,222,623,282
4901,228,1521,4,11,48,1,19,222,28,282
4902,228,1521,5,11,48,2,19,287,623,347
4903,228,1521,6,11,48,3,28,350,623,410
4904,228,1522,6,11,49,1,19,350,28,410
4905,228,1522,7,11,49,2,19,415,623,475
4906,228,1522,8,11,49,3,28,482,623,542
4907,228,1523,8,11,50,1,19,482,28,542
4908,228,1523,9,11,50,2,19,545,623,605
4909,228,1523,10,11,50,3,251,613,623,673
4910,228,1524,10,11,51,1,19,613,251,673
4911,228,1524,11,11,51,2,28,676,623,736
4912,228,1525,11,11,52,1,19,676,28,736
4913,228,1525,12,11,52,2,19,741,623,801
4914,228,1525,13,11,52,3,19,808,623,868
4915,228,1525,14,11,52,4,461,873,623,933
4916,228,1526,14,11,53,1,19,873,461,933
4917,228,1526,15,11,53,2,28,938,623,998
4918,228,1527,15,11,54,1,19,938,28,998
4919,229,1527,1,11,54,2,19,26,623,86
4920,229,1527,2,11,54,3,273,91,623,151
4921,229,1528,2,11,55,1,19,91,273,151
4922,229,1528,3,11,55,2,440,156,623,216
4923,229,1529,3,11,56,1,19,156,440,216
4924,229,1529,4,11,56,2,71,219,623,279
4925,229,1530,4,11,57,1,19,219,71,279
4926,229,1530,5,11,57,2,19,286,623,346
4927,229,1530,6,11,57,3,41,351,623,411
4928,229,1531,6,11,58,1,19,351,41,411
4929,229,1531,7,11,58,2,19,414,623,474
4930,229,1531,8,11,58,3,318,479,623,539
4931,229,1532,8,11,59,1,19,479,318,539
4932,229,1532,9,11,59,2,149,546,623,606
4933,229,1533,9,11,60,1,19,546,149,606
4934,229,1533,10,11,60,2,19,612,623,672
4935,229,1533,11,11,60,3,362,677,623,737
4936,229,1534,11,11,61,1,19,677,362,737
4937,229,1534,12,11,61,2,19,742,623,802
4938,229,1534,13,11,61,3,19,807,623,867
4939,229,1534,14,11,61,4,504,872,623,932
4940,229,1535,14,11,62,1,19,872,504,932
4941,229,1535,15,11,62,2,27,935,623,995
4942,229,1536,15,11,63,1,19,935,27,995
4943,230,1536,1,11,63,2,19,27,623,87
4944,230,1536,2,11,63,3,19,92,623,152
4945,230,1536,3,11,63,4,493,155,623,215
4946,230,1537,3,11,64,1,19,155,493,215
4947,230,1537,4,11,64,2,27,222,623,282
4948,230,1538,4,11,65,1,19,222,27,282
4949,230,1538,5,11,65,2,19,285,623,345
4950,230,1538,6,11,65,3,481,352,623,412
4951,230,1539,6,11,66,1,19,352,481,412
4952,230,1539,7,11,66,2,27,417,623,477
4953,230,1540,7,11,67,1,19,417,27,477
4954,230,1540,8,11,67,2,27,482,623,542
4955,230,1541,8,11,68,1,19,482,27,542
4956,230,1541,9,11,68,2,19,547,623,607
4957,230,1541,10,11,68,3,506,611,623,671
4958,230,1542,10,11,69,1,19,611,506,671
4959,230,1542,11,11,69,2,178,678,623,738
4960,230,1543,11,11,70,1,19,678,178,738
4961,230,1543,12,11,70,2,19,741,623,801
4962,230,1543,13,11,70,3,366,806,623,866
4963,230,1544,13,11,71,1,19,806,366,866
4964,230,1544,14,11,71,2,219,873,623,933
4965,230,1545,14,11,72,1,19,873,219,933
4966,230,1545,15,11,72,2,27,936,623,996
4967,230,1546,15,11,73,1,19,936,27,996
4968,231,1546,1,11,73,2,19,24,623,84
4969,231,1546,2,11,73,3,309,89,623,149
4970,231,1547,2,11,74,1,19,89,309,149
4971,231,1547,3,11,74,2,147,154,623,214
4972,231,1548,3,11,75,1,19,154,147,214
4973,231,1548,4,11,75,2,375,221,623,281
4974,231,1549,4,11,76,1,19,221,375,281
4975,231,1549,5,11,76,2,78,286,623,346
4976,231,1550,5,11,77,1,19,286,78,346
4977,231,1550,6,11,77,2,19,351,623,411
4978,231,1550,7,11,77,3,441,414,623,474
4979,231,1551,7,11,78,1,19,414,441,474
4980,231,1551,8,11,78,2,19,481,623,541
4981,231,1551,9,11,78,3,18,546,623,606
4982,231,1551,10,11,78,4,495,610,623,670
4983,231,1552,10,11,79,1,19,610,495,670
4984,231,1552,11,11,79,2,314,675,623,735
4985,231,1553,11,11,80,1,19,675,314,735
4986,231,1553,12,11,80,2,322,742,623,802
4987,231,1554,12,11,81,1,19,742,322,802
4988,231,1554,13,11,81,2,19,807,623,867
4989,231,1554,14,11,81,3,19,870,623,930
4990,231,1554,15,11,81,4,29,937,623,997
4991,231,1555,15,11,82,1,19,937,29,997
4992,232,1555,1,11,82,2,19,27,623,87
4993,232,1555,2,11,82,3,259,90,623,150
4994,232,1556,2,11,83,1,19,90,259,150
4995,232,1556,3,11,83,2,300,155,623,215
4996,232,1557,3,11,84,1,19,155,300,215
4997,232,1557,4,11,84,2,19,222,623,282
4998,232,1557,5,11,84,3,19,287,623,347
4999,232,1557,6,11,84,4,181,352,623,412
5000,232,1558,6,11,85,1,19,352,181,412
5001,232,1558,7,11,85,2,19,415,623,475
5002,232,1558,8,11,85,3,253,480,623,540
5003,232,1559,8,11,86,1,19,480,253,540
5004,232,1559,9,11,86,2,169,545,623,605
5005,232,1560,9,11,87,1,19,545,169,605
5006,232,1560,10,11,87,2,19,611,623,671
5007,232,1560,11,11,87,3,75,678,623,738
5008,232,1561,11,11,88,1,19,678,75,738
5009,232,1561,12,11,88,2,19,743,623,803
5010,232,1561,13,11,88,3,19,806,623,866
5011,232,1561,14,11,88,4,19,873,623,933
5012,232,1561,15,11,88,5,28,938,623,998
5013,232,1562,15,11,89,1,19,938,28,998
5014,233,1562,1,11,89,2,19,26,623,86
5015,233,1562,2,11,89,3,19,89,623,149
5016,233,1562,3,11,89,4,486,156,623,216
5017,233,1563,3,11,90,1,19,156,486,216
5018,233,1563,4,11,90,2,504,219,623,279
5019,233,1564,4,11,91,1,19,219,504,279
5020,233,1564,5,11,91,2,19,284,623,344
5021,233,1564,6,11,91,3,493,351,623,411
5022,233,1565,6,11,92,1,19,351,493,411
5023,233,1565,7,11,92,2,28,416,623,476
5024,233,1566,7,11,93,1,19,416,28,476
5025,233,1566,8,11,93,2,19,481,623,541
5026,233,1566,9,11,93,3,19,544,623,604
5027,233,1566,10,11,93,4,428,610,623,670
5028,233,1567,10,11,94,1,19,610,428,670
5029,233,1567,11,11,94,2,19,675,623,735
5030,233,1567,12,11,94,3,259,740,623,800
5031,233,1568,12,11,95,1,19,740,259,800
5032,233,1568,13,11,95,2,253,807,623,867
5033,233,1569,13,11,96,1,19,807,253,867
5034,233,1569,14,11,96,2,279,870,623,930
5035,233,1570,14,11,97,1,19,870,279,930
5036,233,1570,15,11,97,2,27,935,623,995
5037,233,1571,15,11,98,1,19,935,27,995
5038,234,1571,1,11,98,2,19,27,623,87
5039,234,1571,2,11,98,3,490,90,623,150
5040,234,1572,2,11,99,1,19,90,490,150
5041,234,1572,3,11,99,2,431,155,623,215
5042,234,1573,3,11,100,1,19,155,431,215
5043,234,1573,4,11,100,2,416,222,623,282
5044,234,1574,4,11,101,1,19,222,416,282
5045,234,1574,5,11,101,2,19,287,623,347
5046,234,1574,6,11,101,3,104,350,623,410
5047,234,1575,6,11,102,1,19,350,104,410
5048,234,1575,7,11,102,2,19,415,623,475
5049,234,1575,8,11,102,3,487,482,623,542
5050,234,1576,8,11,103,1,19,482,487,542
5051,234,1576,9,11,103,2,78,545,623,605
5052,234,1577,9,11,104,1,19,545,78,605
5053,234,1577,10,11,104,2,307,613,623,673
5054,234,1578,10,11,105,1,19,613,307,673
5055,234,1578,11,11,105,2,260,676,623,736
5056,234,1579,11,11,106,1,19,676,260,736
5057,234,1579,12,11,106,2,266,743,623,803
5058,234,1580,12,11,107,1,19,743,266,803
5059,234,1580,13,11,107,2,19,808,623,868
5060,234,1580,14,11,107,3,514,873,623,933
5061,234,1581,14,11,108,1,19,873,514,933
5062,234,1581,15,11,108,2,27,936,623,996
5063,234,1582,15,11,109,1,19,936,27,996
5064,235,1582,1,11,109,2,19,24,623,84
5065,235,1582,2,11,109,3,19,91,623,151
5066,235,1582,3,11,109,4,470,154,623,214
5067,235,1583,3,11,110,1,19,154,470,214
5068,235,1583,4,11,110,2,19,219,623,279
5069,235,1583,5,11,110,3,394,286,623,346
5070,235,1584,5,11,111,1,19,286,394,346
5071,235,1584,6,11,111,2,338,351,623,411
5072,235,1585,6,11,112,1,19,351,338,411
5073,235,1585,7,11,112,2,175,416,623,476
5074,235,1586,7,11,113,1,19,416,175,476
5075,235,1586,8,11,113,2,19,479,623,539
5076,235,1586,9,11,113,3,346,546,623,606
5077,235,1587,9,11,114,1,19,546,346,606
5078,235,1587,10,11,114,2,19,612,623,672
5079,235,1587,11,11,114,3,488,677,623,737
5080,235,1588,11,11,115,1,82,677,488,737
5081,235,1589,11,11,116,1,19,677,82,737
5082,235,1589,12,11,116,2,19,740,623,800
5083,235,1589,13,11,116,3,19,805,623,865
5084,235,1589,14,11,116,4,85,872,623,932
5085,235,1590,14,11,117,1,19,872,85,932
5086,235,1590,15,11,117,2,27,937,623,997
5087,235,1591,15,11,118,1,19,937,27,997
5088,236,1591,1,11,118,2,19,27,623,87
5089,236,1591,2,11,118,3,456,90,623,150
5090,236,1592,2,11,119,1,19,90,456,150
5091,236,1592,3,11,119,2,79,155,623,215
5092,236,1593,3,11,120,1,19,155,79,215
5093,236,1593,4,11,120,2,19,220,623,280
5094,236,1593,5,11,120,3,166,285,623,345
5095,236,1594,5,11,121,1,19,285,166,345
5096,236,1594,6,11,121,2,163,350,623,410
5097,236,1595,6,11,122,1,19,350,163,410
5098,236,1595,7,11,122,2,457,415,623,475
5099,236,1596,7,11,123,1,19,415,457,475
5100,236,1596,8,11,123,2,27,482,623,542
5101,236,1597,8,12,1,1,19,482,27,542
5102,236,1597,9,12,1,2,27,555,615,615
5103,236,1597,10,12,1,3,19,618,623,678
5104,236,1597,11,12,1,4,267,684,623,744
5105,236,1598,11,12,2,1,19,684,267,744
